Account ID|Profile|Friendly Name|Region|VPC ID|VPC Name|CIDR(s)|Source|IPAM Match|Expected Range|On-Prem Overlap|Notes
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-east-2|vpc-05c9400eb2c33d998|cbc-api|10.61.140.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-east-2|10.61.140.0/22|10.61.133.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-east-2|vpc-082acdb24c927156f|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-east-2|vpc-09aa71f8097eb2461|aa-a835329|172.30.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-east-2|172.30.0.0/16|172.30.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-west-2|vpc-074c8a7d12f72d7a5|cbc-api|10.161.140.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-west-2|10.161.140.0/22|10.161.133.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-west-2|vpc-018c2a3d4e80f51c1|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
121899786920|SDLC_DEV_Cbc_Api_121899786920_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-east-2|vpc-0806a7bc98ca5104b|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-east-2|vpc-066783b54fccbadcd|certificates-mgmt|10.61.135.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-east-2|10.61.135.0/24|10.61.133.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-west-2|vpc-09f1472076ee9a176|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-west-2|vpc-0511d7a516d038e85|certificates-mgmt|10.161.135.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
164722634029|SDLC_DEV_Certificates_Mgmt_164722634029_admin|SDLC Development|us-west-2|10.161.135.0/24|10.161.133.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-east-2|vpc-04e1d219d8310ce61|easypay-sit|10.61.150.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-east-2|10.61.150.0/23|10.61.144.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-east-2|vpc-0490af99d70753621|easypay|10.61.131.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-east-2|10.61.131.0/24|10.61.128.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-east-2|vpc-0ecf958923dac0ef8|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-west-2|vpc-0179a2edfe39b5f96|easypay|10.161.131.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-west-2|10.161.131.0/24|10.161.128.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-west-2|vpc-0044bdf88942ac829|easypay-sit|10.161.150.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-west-2|10.161.150.0/23|10.161.144.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-west-2|vpc-0586376329b302628|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
883922753412|SDLC_DEV_EasyPay_883922753412_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-east-2|vpc-0a30fb5ea2b1cb4ba|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-east-2|vpc-02ec4118b785471c5|legaldocs|10.61.130.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-east-2|10.61.130.0/24|10.61.128.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-west-2|vpc-06cb602b4aaa4d5c2|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-west-2|vpc-0a74816eec4f41494|legaldocs|10.161.130.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
913508319555|SDLC_DEV_Legaldocs_913508319555_admin|SDLC Development|us-west-2|10.161.130.0/24|10.161.128.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-east-2|vpc-00c340432dd6a8921|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-east-2|vpc-052e5130b247ca8d9|ngac|10.61.132.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-east-2|10.61.132.0/24|10.61.128.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-west-2|vpc-017b86f8d9978dbfa|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-west-2|vpc-0245e9bef8fa9694c|ngac|10.161.132.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
981476178331|SDLC_DEV_Ngac_981476178331_admin|SDLC Development|us-west-2|10.161.132.0/24|10.161.128.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-east-2|vpc-055429fb6c01349ad|onsitecardissuance|10.61.152.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-east-2|10.61.152.0/24|10.61.147.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-east-2|vpc-02ddd67643e70a964|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-west-2|vpc-0070e0f1f120580d5|onsitecardissuance|10.161.152.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-west-2|10.161.152.0/24|10.161.147.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-west-2|vpc-0809dfad8b6e671f3|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
081130952466|SDLC_DEV_OnsiteCardIssuance_081130952466_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-east-2|vpc-07e033af97046d1e1|prescreen-dev|10.61.146.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-east-2|10.61.146.0/24|10.61.144.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-east-2|vpc-0e67129beb968bf1c|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-west-2|vpc-052874250d3b9ec99|prescreen-dev|10.161.146.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-west-2|10.161.146.0/24|10.161.144.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-west-2|vpc-05ad603bf4722a67f|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
742858819787|SDLC_DEV_Prescreen_742858819787_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-east-2|vpc-0c693466e1fe2765b|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-east-2|vpc-0bc4f8035e1265c35|rti|10.61.145.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-east-2|10.61.145.0/24|10.61.144.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-west-2|vpc-05a674570d2d7c86b|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-west-2|vpc-0209bf05389ae3796|rti|10.161.145.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
995673420311|SDLC_DEV_RTI_995673420311_admin|SDLC Development|us-west-2|10.161.145.0/24|10.161.144.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-east-2|vpc-0a46fe7f27b1beb08|rewards-api|10.61.136.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-east-2|10.61.136.0/22|10.61.133.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-east-2|vpc-09d555e07c7fd4eb5|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-west-2|vpc-0f3a29c8914f8ae0e|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-west-2|vpc-08bf76bad756ffbd5|rewards-api|10.161.136.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
064197590150|SDLC_DEV_Rewards_Api_064197590150_admin|SDLC Development|us-west-2|10.161.136.0/22|10.161.133.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-east-2|vpc-0f09dd167a070057e|smartmart-dev|10.61.148.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-east-2|10.61.148.0/23|10.61.144.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-east-2|vpc-08854212b656959d8|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-west-2|vpc-0cf8d861f6637f882|smartmart-dev|10.161.148.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-west-2|10.161.148.0/23|10.161.144.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-west-2|vpc-01d44b85192255cb5|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
246881155048|SDLC_DEV_SMARTMART_246881155048_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-east-2|vpc-047a42406b1547bac|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-east-2|vpc-0b66702585f253617|DEV-vpc|10.61.129.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-east-2|10.61.129.0/24|10.61.128.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-east-2|vpc-02910ca60fbfc2932|temp-fw-loadtest|192.168.166.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-east-2|192.168.166.0/24|192.168.166.0/24||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-west-2|vpc-0504c587269e51550|fw-loadtest-west-vpc|192.168.170.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-west-2|192.168.170.0/24|192.168.170.0/24||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-west-2|vpc-029d579947855a3b3|DEV-vpc|10.161.129.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-west-2|10.161.129.0/24|10.161.128.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-west-2|vpc-06800350f5c3879b8|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
893061506494|SDLC_DEV_Testing_893061506494_admin|SDLC Development|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-east-2|vpc-03e683e9c1bec4875|capex-requests-sit|10.61.30.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-east-2|10.61.30.0/24|10.61.29.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-east-2|vpc-0f5f5db29d33fea18|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-west-2|vpc-0af7d3ace7b3170b3|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-west-2|vpc-067ff59910de897f5|capex-requests-sit|10.161.29.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
381293814657|SDLC_QA_CAPEX_REQUESTS_381293814657_admin|SDLC QA|us-west-2|10.161.29.0/24|10.161.13.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-east-2|vpc-05791e328ae6d54ea|cbc-api|10.61.16.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-east-2|10.61.16.0/22|10.61.1.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-east-2|vpc-0fb64bd76411448ac|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-west-2|vpc-08220a5d3ea6ec3b6|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
269855572980|SDLC_QA_CBC_API_269855572980_admin|SDLC QA|us-west-2|vpc-06bf10c1ff3bd3945|cbc-api|10.161.8.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
